#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:twin" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:twin" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:twin" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:twin" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:twin">
#                    <taxonset id="TaxonSet.twin" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:twin" name="distribution" x="@popSize.t:twin">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:twin" name="distribution">
#            <parameter id="ucldStdev.c:twin" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@twin" id="treeLikelihood.twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:twin">
#            <siteModel id="SiteModel.s:twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:twin" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:twin" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:twin" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:twin" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:twin" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:twin">
#                <LogNormal S="@ucldStdev.c:twin" id="LogNormalDistributionModel.c:twin" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.2" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:twin" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:twin" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
1899000	-5177.995607828771	-5175.246792313454	-2.7488155153174776	-5175.246792313454	1.0911080812652445	0.432055193782188	0.7749820702658734	0.09606419309229382	0.38615600531432187	0.5203570935762806	-2.678195992322463
1900000	-5180.598302035876	-5177.48070050554	-3.1176015303363	-5177.48070050554	1.434608781007931	0.4487412297531342	0.6653583487536542	0.1003144585440744	0.3975599641492616	0.6139821799852756	-2.8203932752401846
1901000	-5178.266203926853	-5174.89134607982	-3.3748578470332236	-5174.89134607982	1.0769213468053336	0.49699547745319506	0.8563946810458279	0.07297739253210166	0.3361970636668676	0.8767765273202498	-2.5479875171346147
1902000	-5180.3077670782	-5175.212649490084	-5.095117588116029	-5175.212649490084	1.1467506746415743	0.41664475507586757	0.7904633622677616	0.0646154100832446	0.3275952325005695	0.19244389960824673	-6.076282152356522
1903000	-5176.732238944894	-5176.057898064177	-0.6743408807171313	-5176.057898064177	1.0414547583028897	0.3101675215423301	0.8667237234634215	0.1335872180553328	0.36862919666501487	0.2890618464946312	-1.6633525554440043
1904000	-5178.676295385402	-5177.67888267619	-0.9974127092120286	-5177.67888267619	1.0696030619926742	0.27888373462034316	0.9817196665482564	0.05790380155769424	0.22479162735193745	0.6333250325697986	-1.332946064541584
1905000	-5181.199864473614	-5181.098423344909	-0.1014411287047397	-5181.098423344909	1.052793036869363	0.1537722486154716	1.0488239314166103	0.009816281774878395	0.09859025021052259	0.44241375870849975	-1.3974018624228974
1906000	-5177.16092090151	-5176.388913257633	-0.7720076438764232	-5176.388913257633	0.9453974845816976	0.2817658064455186	0.8835605290413453	0.05159263695577417	0.25626654264177195	0.43385966764228884	-1.473523466651742
1907000	-5179.95977021375	-5179.261045553746	-0.6987246600039709	-5179.261045553746	0.9890997408798345	0.19580570997370325	0.9358718700797675	0.016264952990842168	0.12935092619825977	0.5524645961431119	-1.551221746716986
1908000	-5178.257168462313	-5176.332948752178	-1.92421971013492	-5176.332948752178	0.9704411211509282	0.361658299196763	0.9545972846009749	0.07643362580645502	0.34892918223930636	0.4714019309322318	-2.2186214663992105
1909000	-5177.6432391101425	-5176.340734934735	-1.3025041754068012	-5176.340734934735	0.8472362977712994	0.44328639203352654	0.9901645484478234	0.10474251044724249	0.38391282284590916	0.48663047183401903	-1.2576710477611628
1910000	-5177.514025601999	-5176.389479252477	-1.1245463495211647	-5176.389479252477	1.1855932985672146	0.24295603164287194	0.8447761914140358	0.06266227525349194	0.2592084378693936	0.5541201413627309	-1.7512539849662232
1911000	-5179.57339311401	-5179.020421782495	-0.552971331515372	-5179.020421782495	0.7915748351809518	0.3289295153263951	1.0792589420414742	0.11018827481310617	0.3580610460264051	0.2440140292882416	-1.6352301976135342
1912000	-5185.436375840877	-5183.797634760923	-1.638741079954572	-5183.797634760923	1.086068553973412	0.1849433084552077	0.9217346911866593	0.01923071572797007	0.14362393737404308	0.835087123789506	-2.132811175790784
1913000	-5177.030810278954	-5177.196446693148	0.16563641419354436	-5177.196446693148	0.8037509774196615	0.25389249100100375	1.1261911060159069	0.0320120098891356	0.16491505007661975	0.374458731732271	-0.8040625652396585
1914000	-5179.7678301251835	-5178.742074338734	-1.0257557864499471	-5178.742074338734	0.8474026344614781	0.2904024445548511	1.0142284491411528	0.08522567778330557	0.2976510419742442	0.6713721816784883	-1.2541540308991959
1915000	-5177.869707182009	-5176.635598773813	-1.2341084081958265	-5176.635598773813	1.0305711819375303	0.312600821088486	0.9633195429656747	0.13439192678247588	0.35977429708995434	0.2809746834696628	-2.2415268206661993
1916000	-5176.423777744768	-5176.221232387175	-0.20254535759206704	-5176.221232387175	0.6929297362946707	0.42698360881571734	1.203836703836147	0.17450212004306234	0.39536551313063045	0.43958384964754466	-0.31932879592569263
1917000	-5177.644520447584	-5177.15532956254	-0.48919088504374936	-5177.15532956254	0.7148016300919006	0.25709814442755197	1.1942293013288463	0.09658490295412706	0.2916988742126993	0.6570926163627614	-0.8823758972091031
1918000	-5177.418811602453	-5178.262993339413	0.8441817369593053	-5178.262993339413	0.6476873787699071	0.3730770327213003	1.2595085912774544	0.14543088392996428	0.32979556013393563	0.31594452570723924	0.19384691085952843
1919000	-5179.57178236751	-5176.045910377177	-3.525871990333214	-5176.045910377177	0.7237785752568241	0.5112277528580922	1.2395971623763893	0.2389786462258065	0.44580419482442574	1.1290750722429768	-2.395833672263161
1920000	-5180.176876017327	-5176.884997711046	-3.291878306281652	-5176.884997711046	1.2366829943549944	0.5080386785935126	0.8861318015933957	0.20412844281807802	0.5006567622426954	0.896731745392409	-2.4034688352936775
1921000	-5179.102379417864	-5178.369737019633	-0.7326423982305084	-5178.369737019633	0.9088940172724204	0.2807849923312071	1.0649589487022884	0.07405638739304093	0.27642837380027946	0.6078635634631713	-1.1011025778702062
1922000	-5178.686650158965	-5177.672823951719	-1.0138262072462196	-5177.672823951719	0.9519135455441328	0.2973957234282066	1.0123583919680985	0.07332117288103938	0.2670673567183739	0.6493658253711313	-1.2462844054199427
1923000	-5176.391877392755	-5174.989449720578	-1.4024276721771718	-5174.989449720578	0.912530161661895	0.5851297894596906	1.0762262174068524	0.26311572907114616	0.49042735348618616	0.4741161689528332	-0.8844170358872386
1924000	-5175.279719503595	-5174.549578754116	-0.7301407494790315	-5174.549578754116	0.9647421504437771	0.6729494934708884	1.0460315238630398	0.4100343990340182	0.495997843057965	0.33923500778362786	-0.2525539024947183
1925000	-5179.310470697616	-5177.7290245033055	-1.5814461943106937	-5177.7290245033055	0.7735672854053146	0.7720528786554418	1.2824875013446653	0.3592532386794449	0.5200178162079254	0.4793786696267738	-0.4353097237821749
1926000	-5178.844158533197	-5177.544160788073	-1.2999977451238267	-5177.544160788073	0.9481539152102693	0.6661993014141877	1.1738678856951124	0.3673791968758181	0.5794407891782835	0.3281616909825806	-0.8779143211465756
1927000	-5179.639490193352	-5176.174379835242	-3.4651103581096008	-5176.174379835242	0.7377211245256822	0.6585531264546947	1.2625421479711134	0.37179631468638225	0.559732652454735	0.9834001784595566	-1.9708533617738224
1928000	-5180.65588725786	-5179.455824267474	-1.2000629903856503	-5179.455824267474	0.8529973300249037	0.6192889899897672	1.095439532391292	0.39196347440204254	0.5824516792679204	0.20625636120551924	-1.3988171211573488
1929000	-5176.080025989169	-5175.69015294243	-0.3898730467391142	-5175.69015294243	0.9085588154194956	0.3482848056333514	1.053413415461076	0.0733137419114923	0.2527969968556044	0.29071836194863687	-1.219996776757776
1930000	-5179.64000680786	-5179.578416817798	-0.06158999006188298	-5179.578416817798	0.9765287600393417	0.1640995234954871	0.9793643756945698	0.005362753641905717	0.07439006893578703	0.39918775385179517	-1.4033963500358508
1931000	-5177.76342088609	-5179.806849804087	2.04342891799649	-5179.806849804087	0.8539702016143944	0.0056041300950072	1.0022577972605669	4.265187663808607E-5	0.00653974775856226	0.28237928077312696	-1.6143328683139944
1932000	-5181.804492663952	-5179.205246928304	-2.5992457356475787	-5179.205246928304	0.9337146418726024	0.049037496078708914	0.972868507686476	0.0016682294861856681	0.042187991322361104	1.461163654009391	-3.5008954815003412
1933000	-5185.486167177744	-5181.319626617947	-4.166540559798028	-5181.319626617947	0.8961513454999726	0.007771221538994426	0.9948470880419936	4.635136192342245E-5	0.006843372491488743	2.4790987437699665	-5.495713028366323
1934000	-5177.8472287591	-5177.41794661421	-0.4292821448896893	-5177.41794661421	1.049485559227045	0.200388144793905	0.9412824460476185	0.027400636112663516	0.17065046259501573	0.4825809394600293	-1.3943703033797368
1935000	-5181.412068630993	-5179.760110397713	-1.6519582332805682	-5179.760110397713	0.6530383681089472	0.7120101055430955	1.4743162361531823	0.36559737590089175	0.4991794869116964	0.16265014529377309	-1.7812066516129048
1936000	-5176.468054663403	-5174.2373364547675	-2.230718208634711	-5174.2373364547675	1.0777818696202972	0.8299112052013682	0.9399165212470241	0.6215454305057085	0.7807043933657389	0.4372090670705732	-0.9918887078670032
1937000	-5178.089831871014	-5175.388692008175	-2.7011398628392307	-5175.388692008175	0.8789429622470628	0.9538363792742383	1.1541604316436327	0.6958971750877945	0.8329532719704464	0.5187845073800395	-0.9026614217485002
1938000	-5179.150529356557	-5176.654941825714	-2.495587530843034	-5176.654941825714	0.6554813946985996	1.0704147581998924	1.2715218000356034	0.8216202736285577	0.7903917167800895	0.4511105968685597	-0.47853781522381533
1939000	-5182.095150088551	-5178.539991908592	-3.5551581799588226	-5178.539991908592	0.8260174377887597	0.9978807893643742	1.139733200494904	0.7591336343748583	0.8834124243364151	0.7284670345058935	-1.2811130348654598
1940000	-5183.813766167151	-5181.053311403692	-2.7604547634588807	-5181.053311403692	0.8406087458920865	0.9510944772554342	1.2979044339523298	0.6826832938890118	0.8170207507232856	0.39823356867823334	-1.2349312299143127
1941000	-5176.007394125972	-5174.045667767718	-1.961726358252875	-5174.045667767718	0.73141001951712	0.9153629935277177	1.2460255971956549	0.6252193021034725	0.7446147972502613	0.2819911988743455	-0.8925580213161306
1942000	-5180.804588416579	-5178.201051734299	-2.6035366822793637	-5178.201051734299	0.7037730201537389	1.0268897651043187	1.2418686230048357	0.820934992291554	0.8457933601715303	0.47485689212817084	-0.6682675755388604
1943000	-5184.637876861642	-5178.404058483802	-6.233818377840599	-5178.404058483802	0.6839754105086511	1.1547154492156158	1.2285438488349496	0.9497870566478244	0.9881001680506696	1.2677082567553541	-2.9278730590511652
1944000	-5179.275818881518	-5175.199184636163	-4.076634245354174	-5175.199184636163	0.7577061388063357	1.2583783082928426	1.1392382155415002	1.0980599159522972	1.1836908032257774	0.5410828114258941	-1.3110622815150037
1945000	-5183.868996229593	-5177.837342326635	-6.031653902957873	-5177.837342326635	0.6820499526503541	1.2583783082928426	1.2345914016782344	1.0728861817736037	1.0981455280633987	1.0432280732886388	-2.6095791757237627
1946000	-5183.047494879245	-5177.8587602810985	-5.1887345981466995	-5177.8587602810985	1.0000960635194411	1.2583783082928426	0.9363355472297549	0.9988766174751519	1.1421383849093822	0.7035034590953151	-2.160662178945175
1947000	-5183.214141170679	-5176.652707192935	-6.561433977744	-5176.652707192935	1.4437922726490897	1.2583783082928426	0.7418663863872726	1.0430428099447702	1.341701779100403	0.9402770527054543	-3.243259783306315
1948000	-5181.405744695729	-5178.883421678209	-2.52232301751971	-5178.883421678209	0.8610838883591277	0.8338599357537798	1.097257260717738	0.523270573456814	0.7745896684395673	0.38258975639550136	-1.4044166356359247
1949000	-5187.256386881069	-5180.472549793441	-6.783837087628359	-5180.472549793441	0.6640118527683094	0.6125862248455494	1.1813913356229904	0.3717136947454858	0.6542053170996839	2.032639290024958	-4.717182036024504
1950000	-5177.315019681447	-5173.624295456323	-3.6907242251236108	-5173.624295456323	0.8710785440206994	0.5990636098235945	1.0451594024043798	0.3756341197275922	0.7035228174073045	0.2426385363077474	-3.7952725109071137
1951000	-5180.866254893792	-5177.4988205863	-3.367434307491489	-5177.4988205863	1.188880108366309	0.5729471823074151	0.8703359145147362	0.2900984012410293	0.7027127248503598	0.7472930709415334	-2.436005483861966
1952000	-5182.570151997667	-5177.874447966222	-4.695704031445814	-5177.874447966222	1.1056847046383111	0.45844653814480835	0.8823416137111018	0.18988744287361262	0.5306789390444274	1.3374717428024765	-3.5846607993316764
1953000	-5178.213411149732	-5175.992668790062	-2.220742359669502	-5175.992668790062	0.9679317673340331	0.24745168348135713	0.9183842352346253	0.0710471826674816	0.2875248832142668	0.9293121313210014	-2.3101736791894933
1954000	-5179.653996486677	-5180.4442764510995	0.7902799644223724	-5180.4442764510995	1.0173094178501407	0.03775046430703715	0.9840280433900245	0.0012705161098638664	0.03595994371645908	0.328106177063176	-1.75501074083798
1955000	-5183.946341559629	-5181.03318428498	-2.9131572746488152	-5181.03318428498	0.9191580462670991	0.025770374513585697	0.9973598733145966	2.946361589075776E-4	0.01712425435667358	1.7295802562876357	-4.003288847417729
1956000	-5180.324667907344	-5181.230481308901	0.9058134015575242	-5181.230481308901	0.78839749028541	0.08175209915599975	1.0378976098249468	0.007964382883218915	0.0897412871665656	0.39659241395108796	-0.9789396095572256
1957000	-5179.146127299151	-5179.55144712219	0.4053198230397518	-5179.55144712219	0.8963091652189941	0.13364618726723487	1.0222740013904528	0.019096123525075413	0.13406858713306044	0.38882592622650497	-1.1370379150079934
1958000	-5179.727065336062	-5181.231556429591	1.504491093528996	-5181.231556429591	0.8522556226590153	0.026454724862028208	1.0253734179611582	0.0011215767039225487	0.03343098216516606	0.3199942894578866	-1.2591126742825323
1959000	-5176.8210659869455	-5178.9813942241835	2.1603282372380783	-5178.9813942241835	0.9172853270901099	0.0033987068243851387	1.0017954698349851	1.1445200589736718E-5	0.0033751894437000192	0.5269606490123862	-1.1095837838212237
1960000	-5179.120928565512	-5179.4789301898745	0.3580016243624664	-5179.4789301898745	0.9997014595545792	0.002371066676735208	1.0006483932330457	4.411268630331778E-6	0.00209917475203623	1.0133576047649775	-2.426472038148514
1961000	-5184.510901609702	-5183.171974561639	-1.3389270480631743	-5183.171974561639	0.9615920082440246	0.0025095847809617515	0.9989115844999525	5.4600464382938894E-6	0.002339118110881884	1.5460369291117442	-3.6744720364714323
1962000	-5185.666440415634	-5182.5295930901575	-3.136847325475904	-5182.5295930901575	1.0852235051818666	0.012265339011367213	1.0019901288170945	2.085150735349431E-4	0.014449505537562812	1.8970720075589969	-4.511731924869935
1963000	-5180.648112145403	-5181.068241102251	0.42012895684783247	-5181.068241102251	0.9889616551616653	0.05776542807768807	0.9755410752953855	0.0023612064419061708	0.04901775947633871	0.5768383772068827	-1.3126771886623465
1964000	-5178.49685853052	-5179.134394831396	0.6375363008764084	-5179.134394831396	0.8044417173881215	0.2209071528633099	1.2511582080468902	0.04035193925313144	0.17992891705595795	0.3231398421595108	-0.6300039075470059
1965000	-5182.536022209175	-5176.2800500619205	-6.255972147254564	-5176.2800500619205	1.5636605633260874	0.3661175717190045	0.6521732223672603	0.20568677259495458	0.4886545687478492	2.0805312249018626	-5.04838785623936
1966000	-5178.98288186086	-5175.5330887795635	-3.449793081296551	-5175.5330887795635	1.800711249388194	0.5151344256238745	0.6398948652390176	0.21578909748347536	0.5554936900403238	0.46347187793992545	-3.196428654526992
1967000	-5179.833040471859	-5177.761595875444	-2.0714445964153483	-5177.761595875444	0.8186445652327163	0.4492525053316167	1.1046030061618974	0.15896410075538847	0.38291348801262814	0.8064817557845934	-1.4996579417184173
1968000	-5180.815951650279	-5179.385432138313	-1.4305195119661573	-5179.385432138313	0.7464589023203096	0.4396907666460527	1.290417311402177	0.2505785954655759	0.5158516763207166	0.634719584747354	-1.1331728955217661
1969000	-5175.5858701356	-5173.709154886403	-1.8767152491977581	-5173.709154886403	0.6122427275057375	0.5645629983782103	1.3638170074585265	0.4437675039890747	0.6772656788798465	0.6757420664007534	-1.0746733052283854
1970000	-5176.9294782998395	-5176.326630729418	-0.6028475704218712	-5176.326630729418	0.8990671296344483	0.32787260503859217	0.9991860663799409	0.09321532432618108	0.3205504226040403	0.3488286920935966	-1.3320004451353618
1971000	-5181.633149767101	-5181.783029188736	0.14987942163469503	-5181.783029188736	0.818694536604496	0.18747755720836665	1.0526022408814926	0.029397929905666396	0.1711528384759787	0.4264698635470771	-1.0032831780758475
1972000	-5176.2239757831985	-5175.866005253897	-0.357970529301209	-5175.866005253897	0.7619049713434386	0.38506092960814386	1.1873062145832924	0.17880638086402337	0.40447188806360945	0.4086796609823719	-0.7050043951225072
1973000	-5178.61063131	-5176.384643179758	-2.2259881302413955	-5176.384643179758	0.5323786395947949	0.5404668915026339	1.3837379956631901	0.3561321784479993	0.5671207746976759	0.8027042506580357	-1.3349486236854595
1974000	-5176.511347795895	-5176.005676716239	-0.5056710796558688	-5176.005676716239	0.6158670750351223	0.5641621983035606	1.4509385879491639	0.4215620212577981	0.6039252765970158	0.4282175700445395	-0.16118563002145125
1975000	-5177.233982720072	-5177.290430971905	0.05644825183294078	-5177.290430971905	0.7368317473662528	0.5637769836378943	1.2027159233858016	0.2505312937637309	0.3932089970450241	0.30526315262995307	0.06115334219209112
1976000	-5179.113661520748	-5177.307125294715	-1.806536226032828	-5177.307125294715	1.1966994029161864	0.47829891640515476	0.8092502774489392	0.2862518884996148	0.5660628589952561	0.5606441549485013	-1.4934423917022304
1977000	-5177.413791511299	-5176.095271995895	-1.3185195154035285	-5176.095271995895	0.7654209672518069	0.5965599714079177	1.17566074302774	0.2809730484351336	0.518202453675069	0.5165831554601618	-0.6758882620778955
1978000	-5178.083935069725	-5174.714502781525	-3.3694322882003993	-5174.714502781525	0.9960212148165449	0.5623236274220949	0.9677860823473053	0.32074795702675546	0.6149599210087007	0.9176145577392315	-2.2691179548529825
1979000	-5180.480790976402	-5176.605855072797	-3.874935903605505	-5176.605855072797	0.980103563591398	0.5776975570364631	1.001468155108829	0.5214338478091328	0.8456084555148387	0.2721711373694416	-3.937293181906597
1980000	-5178.046949956594	-5174.692504416658	-3.354445539935848	-5174.692504416658	0.8896547775262647	0.6251011243428256	1.066911462210787	0.5941099429766088	0.7665011487343206	0.8086854917491824	-2.1673896791966563
1981000	-5177.969826796307	-5174.484641807912	-3.485184988394149	-5174.484641807912	0.650351053344325	0.6472969129960486	1.1780349906855496	0.6843501218123595	0.8127741753509716	0.8075445056019918	-2.2253575445570757
1982000	-5177.735165025045	-5175.013624646718	-2.7215403783268	-5175.013624646718	0.8355562171233596	0.6913938952245532	1.0392333072767355	0.3859111253210848	0.637900961619767	0.6593020857423465	-1.5187194419000503
1983000	-5183.335370762437	-5179.807709914792	-3.5276608476455587	-5179.807709914792	0.8706189886231203	0.8171134512850876	1.0215250930180046	0.4968521468367426	0.7543671757151605	0.7487626782074563	-1.7914864743451115
1984000	-5177.944089958875	-5177.080793392925	-0.8632965659495369	-5177.080793392925	0.5574592953877868	0.7366879125018606	1.5678996498741633	0.6763345159475587	0.7029066578677223	0.28396369343653144	-0.3549947758205967
1985000	-5179.824627370941	-5178.1113716647005	-1.7132557062408156	-5178.1113716647005	0.8247432390565914	0.5276969279013256	1.0725123906935252	0.23180596589260494	0.5209292309732508	0.5690760121105086	-1.2106352482356415
1986000	-5178.288257996713	-5174.987043558645	-3.301214438067635	-5174.987043558645	1.312692738685964	0.5471857048413675	0.7391279402505966	0.091346848499099	0.4076270198239169	0.5040871126857271	-2.8521308757846993
1987000	-5178.524587003756	-5175.215549074671	-3.3090379290855907	-5175.215549074671	1.0630720966897036	0.4964592848245933	0.8092819054064276	0.10390321124967122	0.40431135864644907	0.9111673243823716	-2.4455941849021894
1988000	-5178.052609027422	-5177.724916874244	-0.3276921531782458	-5177.724916874244	1.1391528064899672	0.18749629990139896	0.9101807690713103	0.06627819475729851	0.24865339480389886	0.3196472465770817	-1.7690833213477264
1989000	-5180.367736819561	-5178.782055956686	-1.5856808628754568	-5178.782055956686	1.0228152658080671	0.3767209909161045	1.0603913075945661	0.1426276512808269	0.3346433067943423	0.6925591402652862	-1.4371719953756252
1990000	-5176.8887403663775	-5176.971295418353	0.08255505197549634	-5176.971295418353	0.8435019390510194	0.2170592396937213	1.0686995274344102	0.05123012338291014	0.2291226464208968	0.3998424417628358	-0.9901657004225828
1991000	-5182.120176545723	-5178.206787131495	-3.9133894142276553	-5178.206787131495	0.9598589204897499	0.13392961303589396	0.9465326126048078	0.019746853379132387	0.1387494711065745	1.682114369340466	-3.989354580153324
1992000	-5181.105226083931	-5180.558522086541	-0.5467039973891719	-5180.558522086541	0.8847924188062488	0.23571657942706295	0.9850049562806726	0.07415696808828248	0.252143676477012	0.5484042376168056	-1.2166641467028452
1993000	-5180.219679530269	-5180.588257008101	0.36857747783271744	-5180.588257008101	0.9414948564489312	0.0872969117203172	0.9553098618696599	0.006419515822368282	0.08176404146278292	0.5245490316808313	-1.1918135931461435
1994000	-5183.203221561134	-5183.459415273336	0.2561937122022092	-5183.459415273336	0.848263529956382	0.1353812643150257	0.982588096640554	0.020300404399924928	0.14479924559300925	0.2787558603155561	-1.6084774280452054
1995000	-5180.734926929117	-5181.1236815545635	0.38875462544646955	-5181.1236815545635	0.8117893019943004	0.033297110972905844	1.0032864693996262	5.386006528892359E-4	0.023186748222675403	0.747063644041271	-1.4031767060230043
1996000	-5182.618507365452	-5183.722937206555	1.104429841102533	-5183.722937206555	0.8509508705674103	0.035486482572712905	1.0040441839812753	8.698331231580784E-4	0.02930891874423074	0.2926958206947329	-1.589466284528325
1997000	-5177.426770352493	-5179.87739523975	2.4506248872563634	-5179.87739523975	0.9716317569178965	8.158175751079766E-4	1.0007611259398748	6.579498734037303E-7	8.108469024856248E-4	0.6136651013130943	-1.330699092805303
1998000	-5178.718897525934	-5180.966151435088	2.2472539091538235	-5180.966151435088	0.9083051904138115	7.743628507589213E-4	1.0001596713961038	8.464071685143705E-7	9.201326610208223E-4	0.6789928985443818	-1.4570272477296775
1999000	-5177.500033735963	-5179.93358885718	2.4335551212171063	-5179.93358885718	0.8642580451106242	0.0061135280536575125	1.002877168445364	4.3860412719928935E-5	0.006620076826516245	0.3788270447580573	-0.8889893074538677
2000000	-5180.803147267102	-5181.858733340713	1.0555860736110787	-5181.858733340713	1.0415305332860332	0.015412273933311954	1.0092729769095623	2.2646281711215032E-4	0.015015122154954623	0.3315404762023864	-1.9502260238415527
2001000	-5180.033662069863	-5181.075976057142	1.0423139872792189	-5181.075976057142	0.7930487786417266	0.08582985854522689	1.0114263022534815	0.004133906664589629	0.06572059272873904	0.35633964731524875	-0.9163760305544646
2002000	-5177.692744990135	-5178.873824489926	1.1810794997908407	-5178.873824489926	0.8854544739532039	0.05013931337621083	1.0253133152369087	0.0018067542495097527	0.04201871174092165	0.35229367855248384	-1.1299782661913478
2003000	-5182.532678392311	-5180.915356053337	-1.6173223389739269	-5180.915356053337	0.9494866070752618	0.14827787971442652	0.9640327742962052	0.029639774449535108	0.16569582681605244	0.9442638175287645	-2.186261393325953
2004000	-5177.039433392954	-5179.386852665061	2.3474192721068476	-5179.386852665061	0.9365983210263871	2.0702749683267774E-4	0.9999943838776573	4.368464459576859E-8	2.0901218164273887E-4	0.8014501372544428	-1.799889944945235
2005000	-5178.598042767863	-5181.500563797482	2.902521029618228	-5181.500563797482	0.8167566013555274	4.325377196307985E-5	1.0000303886367112	1.2221059008903267E-9	3.4958203323758214E-5	0.8887303482536263	-1.8627251240440958
2006000	-5177.044790151086	-5181.675417970705	4.630627819618771	-5181.675417970705	0.8070504406026155	5.50435542552044E-5	0.9999822583440642	2.0763491318609974E-9	4.556823912989208E-5	0.40241239687869035	-0.8159289406578148
2007000	-5181.119219907159	-5183.049583119406	1.9303632122466503	-5183.049583119406	1.0723788021850114	0.0040928100182704725	1.0010415577142582	9.513225479571409E-6	0.0030801015742786576	0.3598944657246437	-1.6334870998218056
2008000	-5179.3124814468165	-5178.985458362505	-0.3270230843114992	-5178.985458362505	0.8384478933485263	0.2823300076409272	1.1043010447082768	0.08499685344465967	0.27002469483308894	0.48956410786931903	-0.9053462974849411
2009000	-5180.1217898758405	-5178.617163386165	-1.5046264896753718	-5178.617163386165	0.7123654423228548	0.41197892338493763	1.2574762867023859	0.1540870596124395	0.36149830657694515	0.6889575319109803	-1.227818434961875
2010000	-5184.257226201795	-5182.678235731698	-1.5789904700964241	-5182.678235731698	0.7203294634854691	0.45489603722390504	1.1171896053042316	0.14564765089694295	0.3767775950803931	0.6867841512703542	-1.1473399845948746
2011000	-5178.972120279988	-5177.295147804038	-1.6769724759509876	-5177.295147804038	1.0116598691008574	0.40587405947524174	0.9168449314483433	0.1028356059103557	0.32197524558578167	0.6692454423437417	-1.4520521242282465
2012000	-5182.725576667561	-5181.462139443647	-1.263437223913507	-5181.462139443647	1.1230604759677518	0.1900894903446076	0.9362466207614248	0.03260468999727273	0.182346821073516	0.7493868103237222	-1.8396769191583284
2013000	-5179.591389160705	-5181.344829286878	1.7534401261726211	-5181.344829286878	0.8928407263250172	0.01931735476560504	0.9903808891979456	1.8648533320017536E-4	0.013716189946097156	0.377058417122694	-1.0095197453407718
2014000	-5176.661282940216	-5176.0974984946915	-0.5637844455245508	-5176.0974984946915	0.8976028978431908	0.1813095047212413	1.0207101393861675	0.02613879886429453	0.16102014577068294	0.23333820580323467	-2.351552822019115
2015000	-5178.399668527148	-5176.6134410997765	-1.7862274273714225	-5176.6134410997765	1.1502455337698188	0.30587503696475865	0.8738021070792866	0.07276444644288112	0.25930780392310404	0.8037686175191449	-1.770224232215229
2016000	-5181.947467018551	-5183.188761075105	1.2412940565538333	-5183.188761075105	0.9468095505440599	0.05348104385769234	1.0418092125135887	0.0019167121251430586	0.043148035219457655	0.3186455946200801	-1.1316932085616074
2017000	-5181.467975211348	-5181.668961048299	0.20098583695070937	-5181.668961048299	0.9710806050211401	0.06347403950392125	1.040473909213995	0.0033162734058133237	0.05591352716933651	0.684376901050521	-1.3025373746157745
2018000	-5181.01053852584	-5182.970963250556	1.9604247247159021	-5182.970963250556	0.8792014062880305	0.0027524377268006092	1.0007230033157306	3.2062288841167356E-6	0.0017906200833423735	0.5728582896938023	-1.324769111478179
